28580a3f1da3,0.0,1
077c2ebe4fe3,15.673141326191399,24
1e4b5fc1cba4,0.0,1
3831ed920f24,15.539470707984606,2
2435502538aa,113.93013128157918,42
07a5248fa841,146.3696228512781,5
160aa2294295,148.00672063540333,12
19bdf6bff31a,964.5395212188287,269
1eb4f61ccf8a,56.60131003027891,7
189e384cc22d,722.8815898426692,43
18d06805b82c,16.595659029153467,9
21aeacb02fb3,126.89898374954646,62
3e6299b08472,108.5007492444056,12
16bf96d1737e,1100.9693605380198,8
119489d4b702,1114.693269687512,35
24104440c097,225.55055752190674,17
074580cdac96,8.031245260122887,14
2ce257c3ffe2,96.00120768895067,42
37ad237c5ed5,129.3619536985061,30
362eaa5720eb,1265.2353984914025,573
0267f9bf2575,200.81110507805352,172
3e0f2d7cf02f,74.98723217977022,15
07cbdd6ec66c,37.92521453871086,30
1211a6b9d432,342.8915002710728,5
32fa7196b093,6.955465377752262,16
1935982b25e3,999.0918920631811,94
133ba3c8a381,0.0,1
1f13460aca76,170.8359566577965,65
2e4b4902e76c,90.90192454061071,39
0e72337e17ad,5.917253381852788,14
096199b559b7,98.78163608868272,13
274b3262a1ac,20.506592643998374,26
1b378f3fa2c4,54.48677152468372,109
369e169dcc15,132.35923022095812,92
3f93c13b883c,9.472649852603354,18
01e5ab8b7257,1285.0186969905626,1435
0482b9495201,91.37629873070364,27
3ff5d415a0e3,284.3165062311891,42
3f4f06dce00b,91.76061210177068,8
14c2c1a41143,95.25276632675195,97
1da1a12836ea,0.2800277016654036,2
3e80b0b591ef,167.0626379315072,31
24971bba216b,195.64035916823923,485
0c2fa0867f59,54.33777536034904,11
2078d8631122,1130.5322034094934,160
379e6b58719b,0.0,1
044b37016b53,602.6859285268001,1050
153058d985ed,90.07265426093,10
02d0650f6d4e,191.11194802749378,462
3914a0cbb5dc,1054.690604294754,6
386ca27c57e4,132.96544475101837,85
0ccd059ee6db,121.53281235288159,38
01419740740b,165.33263623726543,28
3df1758ccfde,47.02451195252797,18
1083edcce5c2,11.161322273121641,11
2879380bace9,22.9887621650264,25
1bdc4599a5c6,114.07156621241302,14
3c2a24fef632,33.77110694183648,8
3252036d60e1,879.8119749628931,8
1aef3d8462f4,299.0443038328631,15
3e27efc9ead4,132.19735609451527,156
1198ae2eeffc,228.0435308190954,82
046a51f92df2,196.88764697624174,199
1fbbf3596584,1216.119061037729,426
2e0081714b2d,7.287449392712006,19
14eb24ab9045,75.2964690206536,29
38a265d40c3d,280.7470108118014,2
2ea30b4c7c7a,10.638097036058753,27
0804d819cf17,0.5649717514133954,3
0ce6a1e902cc,33.24468888821866,27
35b925c06b51,11.093497809546534,23
3e6f44995303,1179.0338065617689,108
22be65d50164,103.1024191014767,19
3bdbd828c7f9,797.6657382067879,4
30e78701135c,8.960583941605364,16
1989082bb6c4,1047.540077642574,52
00c7b5793321,52.28510187489337,184
268e3be025ba,135.86427553571912,20
000637925b1a,3.7258380801176827,6
1d502dad611b,97.90805358028774,11
10dce1e322b6,28.002714318027596,48
2fc964fa8e62,85.48025992464409,5
341412b2dad5,68.71345795862726,46
2190e079f7c3,198.80612485688107,33
1afa1b67a1c5,7.3023153008798545,3
0cc46ad15caf,6.907043967747086,2
3c5db4543f67,133.44080644713904,103
2db7838006f5,87.55679832226508,56
16e73c1e45d2,99.33700625641723,34
326437913681,142.02251337885173,96
0c627c8bf03d,104.4083856449106,75
0025d870ccef,0.0,1
385a23cc6c16,0.29769609112088347,2
1cdca459f851,118.77815142799955,40
29cf1c431775,104.1522236153105,32
36493ad07675,86.70979364559389,21
354da68af764,1683.1168395825175,5
0a40d1af7e4c,0.24285879495801055,2
2e12586a5099,107.58476057322514,67
0042d4fbf93b,121.94182899520729,33
1360c3a4f391,708.1446319245188,37
0e38a07776da,3.775310900684417,10
0f01c2378d5a,0.8008542445274998,4
10f995c00882,124.77951838733497,47
163d4c783ca9,127.8475908877092,23
3b66b2129671,8.861709311924642,22
1d0d5b03984b,104.21169913258927,83
0483381c8245,1358.7437396411478,140
10c32c7c5ddf,4.094317284925637,15
18e0c6e43712,1070.3309823406034,112
318b11c73b64,88.35859759585037,18
23edf12071fd,78.29141699721367,36
021f1524297a,180.22844710361824,31
1b884c189d95,132.73438591588274,26
1764be99bd5d,326.8753467288152,71
0ebe1e3333f3,0.0,1
3ae9f0078c90,95.43970001209618,36
112168f14ea6,105.08994003997213,32
09144a81feb5,99.24431832340451,38
0c3373d05416,898.1131882335721,312
22688dd37061,109.45899674713655,13
046c36996b91,131.0709614573825,188
14c7dec74ead,51.75916749256612,49
3c2576f55370,149.87999644433876,278
3b1bd17f6ce4,127.38508960140462,156
3ecf7263ce1a,11.070482069175341,4
3cab4117e417,10.532230513348622,31
1a1ca38c32bc,3.8065264204074083,3
39b774d92aae,13.119362487470426,26
29e2286eecd4,1239.59500330417,1912
255d727b7d85,62.740921339664055,30
04a736d25dee,930.3741935449616,56
06606db921b4,127.73215413771311,77
39bf206bdfe5,10.609547850617673,19
255cd8a957c1,97.1533633424151,10
033e8fc84e6e,132.75897576714488,30
1cd15f64138b,150.5015888517337,80
01b485299e78,122.46986384528645,34
28ebbc2226f9,703.2538376514713,260
1bfca78d4322,138.66322295056762,126
2d20736b0ad8,17.084745762711464,20
107a22f5c2a2,178.64145194740559,51
1e1e718541d3,71.0566442649797,41
055b8376a902,124.35035112151309,63
08d389969a35,7.73139175527831,16
2493717c85ed,113.76476998140333,31
025dfee615b9,108.68864159022814,109
1f179a129924,10.532413237294122,21
287b89f495a2,15.531809866719414,12
03097de8d789,60.341605839415934,13
0ee8a9cbd1b8,70.98573956490145,43
3d5cb2badc55,91.64266908013832,33
3eecaca8c760,191.95567154547462,34
0442b580efb1,150.4269766032885,203
019b9e9f83e3,1210.9020546712782,548
086c489c5ab2,9.197144533542087,10
29a89a8218de,64.94516874220426,32
16d5594d4dca,114.95631675365985,33
1e54f2a244ab,364.50918822532185,384
25cdcd61c09f,1242.1478147310845,144
34211bb5b0e1,10.237680828602606,32
39c918ec17d7,1114.4248269714972,212
2afaa8815e52,133.08334814288537,63
1a68d6f33f4e,112.5405225679524,32
2e67fa186601,145.03774365083052,41
04a02395559e,145.29810417224508,86
0a44b31aef5a,86.41376593963832,20
3ec1439a465f,67.57041474441212,14
2c859d031cd2,106.26439303007373,96
1e976da5271d,1035.6922501099143,151
1372e8dfe8bd,1023.0743587538436,27
397c16ce5989,185.7663382498722,51
34257f724383,142.11334934390106,161
0ede298fbaab,8.234939707939702,15
1cc74d8d79ee,639.1097290200269,146
2c3d169598a9,97.77435993791732,33
071b19f61e57,116.08494208494267,71
16965de8ad7d,118.46490235994872,122
1f913a5f8bb7,684.8261691104799,29
016d47012afc,67.03179674425655,14
1f860791df59,236.96470771548047,27
0742d914927e,262.7927058826026,59
137c814493d4,453.1739544267366,66
2d642d42059b,135.44206029301859,46
0e3c83b99aff,16.935376415724022,31
345211a7fa2b,181.61663409476932,100
3db6b07c911e,77.21018871432443,27
1488ae1d0b0c,0.0,1
03f5a6bd58f7,11.422965364268748,26
229f7de6987f,141.4406312552601,163
0827566c9c0d,100.60839805915566,21
2d027d81598d,153.0436263759657,52
3a130730827d,73.45659844742204,2
1f3db44322cf,647.6381324897338,17
0c73100c39a1,119.96378808155532,20
1705f39045c7,100.56864155353833,57
1ba35f8ddbed,118.93793529313916,328
1b0493588fa9,5.636427743917807,3
085ff8c43d4b,1102.4658184764448,2588
22c5bcb50dac,4.677772653907596,6
29bb7427ff68,1256.10401425885,446
10b5dcfa4d5a,123.4802007808139,207
195398cb1d67,133.6378613149609,43
0c4bc0855630,76.57557573905797,3
207aac3f295d,211.94262203935796,372
09044af4a420,201.49493617327244,76
27e5279e3cf4,186.58865886588683,49
193f0950d528,127.03491984590801,87
2a3cc4d4de4f,10.476871234555801,18
27ec2251e0a6,103.06172205825715,12
3fe90a94fcbe,194.07082790477943,28
3644d795ecdb,9.251507032819063,6
3da88fe9873c,1210.6129077105707,21
35b224ad686a,793.6157303028085,59
33513754fc7f,198.472122451235,48
0f426e6ecc30,95.57304197684789,8
17a6c885ca52,142.59867145700264,57
1634bf0ebc47,42.53283255621443,33
13d8d4c4639a,19.976133651551322,31
386e14c3f31b,6.583373378180113,18
222ecc20d638,152.03934283300987,16
1fd57a6aa57a,6.100487933535987,5
237b2830064c,14.422638064810144,31
21754650a1ee,25.557625537537092,27
0b85b5252f04,111.1656517957017,49
13282af5310f,1221.8343722510544,83
0403f9ccdfb9,0.0,1
3be4f671d185,2.8017986855775234,5
048b5f2b2279,1262.5450423084021,1283
30d2f3f3133a,5.8556326395773795,5
1611b2ed9325,151.52900339778353,37
0a8467f3061d,6.748071979433007,23
0026fb6c02da,7.157349238554161,14
0e2e656a13b7,133.02084059066146,40
0e376f064202,156.15442703417284,32
37d60d191d05,137.21573886495207,96
340c87d3ecec,662.0406543596982,43
0e2ef50d45dc,1177.9087649221692,151
181c25f2b0e1,541.182209989056,85
3bfbe9a55e8c,110.07341254824678,46
04c8d5bb00d5,789.0066772391037,126
216d9a8573b6,87.76525276002303,11
2527429d25b6,114.08342633928623,36
12fc3e221877,557.3756944168817,133
2d4881acb806,207.58953455166557,11
27e393c752f1,1260.5351891553619,450
3e23c2131a94,7.0453481252006895,9
3d1668f4deb3,252.33934065941867,230
33baea728841,13.54117368670154,24
286c6fe1d955,21.716328402435465,21
31f80a845613,483.28547406868165,16
02b531e2f95d,0.0,1
34b1875ef130,105.75756402672778,5
1dbe16c1fd7a,669.0420777590507,207
02960380d1f2,241.16394664360269,220
2f21c1bce28a,7.071542979177821,12
095b85bd60c0,329.2028907042841,882
04ce6420ba19,194.88783841244367,24
3d0a1e600485,9.983459357274114,7
25922d3e839f,162.7850484316623,96
36461ec26d49,6.603696767364454,7
333e9aa4665b,51.818330963576955,23
3042aa3d58d3,136.33739101401807,48
2163971aadb3,71.07900035532293,32
304a78aba6d8,74.74182325628499,18
1b10d40f514c,1151.4606688091492,9
10e7c45f656b,158.7567898017569,45
1c9b89652fe3,41.967845985829626,28
008b29538c2a,90.12893503013765,31
13c5b9e394df,7.362827701610513,8
256fdbf5f22f,12.142582002426934,30
235e208bf3f4,103.56373895611978,32
0c01c505c218,99.71381493365698,46
1460a8edef1f,3.9579967689824116,5
3fa23ef2480f,12.82409254088634,29
03a3c0f37659,694.1751616779984,10
15a0c214aba0,987.3951698846977,34
0f15456aa1a6,122.41187650159554,98
09c9bc6fe2ba,162.57892659826393,13
1294a19bf9aa,814.6814999134367,90
0c548b5542c1,110.3451825839511,19
2a596d30e71a,12.564290962523955,2
09a9d4460e2d,454.1063980370891,744
21e903c31a6b,83.73921887885353,29
207ef672a36e,6.660238470401964,11
357ec0a93d4d,165.17251316444526,64
3578a4fa465b,82.60878291289919,19
3dcfb148d2ac,147.98628668995298,18
2a9d6e66e31c,17.020695680663266,16
046b8306baac,263.35971262696694,33
22766e72e9a5,132.50970143343875,28
1478364bb5fc,68.53907821152097,36
31f888020eba,12.066186470558478,15
3b43cd2e9d90,2.974759615383846,6
2cb7dc8de38c,0.9800282129326661,3
3bb0f66ed914,96.86267192664491,30
239016f2922a,1266.5506390458013,18
2c510d87f342,324.9075527642053,55
0f3980f13cb2,131.580524752746,25
323a6295d363,154.23212791670448,23
0f77f21ed8ff,105.10309763675832,42
05aeca008231,8.101632749644978,21
1649c7a46079,705.5463971168429,35
3f0f7af7fe20,92.80292728756103,45
36eb13ddeec2,132.3726689761388,91
3ef0ca0d0813,158.33211609187492,63
14110778babc,128.47771997285685,29
0e143639420e,5.759396395136719,14
3c92e7538ab4,108.4309666081208,39
06d92f2b1efe,93.7988528838141,12
332307dd6376,49.810042946812246,99
06798e35a120,74.96216325294881,14
0da227df1534,10.574161345193716,4
33d58f3d8f0a,8.452729290689604,22
3bfc4274fb00,3.513558006632593,8
09520bf5cbb8,22.685726936335413,36
37e1dde7ef9c,122.0056132898444,72
1e64949e20cb,993.389071777945,520
3e66c2cb4d12,271.26280061501166,223
31dfd8b1e747,181.9004950065355,17
3eebb9af513c,74.82014388489142,42
2df010aacfe6,5.347850156857021,14
16dde174c050,9.131825180626038,15
33b7eb367495,81.82850364198384,27
2aa069a8ae6d,88.17976538153471,32
2d3ef66f0f8e,130.06021306159892,29
2778b5671dfd,111.72598943448247,9
157a05b72466,104.23219263485589,2
1878a1f9de65,128.6208262795808,70
1f4d0c5e6010,80.81693401686789,11
1e5e7c29b056,1314.557181123495,2166
184ef74471ef,127.55675037232504,38
17e055da93f0,85.05239456136042,29
3cdea1155b81,13.042466851045901,7
1539758bf7c8,11.18897808635279,18
3a7e8879ec17,6.039924927485117,13
0af15898f342,14.534075104311341,25
3097fde6866a,84.09402099497993,4
09954585dee7,102.13014424428547,31
184a9d0286ab,91.49691447593068,16
3e3137f57ff9,185.70514608413941,21
1f5d48c15ec2,187.95749426225666,17
268e91470b1b,0.5788898179707758,2
30c6308bc14f,3.1115424273666576,10
10aeaa95c795,115.21229092560498,163
222461beede6,119.92267390455163,56
3f959b997874,156.1034747189342,10
21cd6d198cf4,1077.6638873174415,55
2104541ec0ec,1.1552998787628894,2
2048ec913bfa,129.36080605608277,90
069a5ea53772,0.0,1
17af081459bc,44.00073814357165,19
1f5ba6738a7c,213.57151396416702,36
3821aa674e3e,83.37550214415023,33
108ab4cf6d20,8.85800401875531,16
0ea378571233,121.99127690198475,93
2fc2dd1cf2f1,123.47797042479942,70
0e022b84f461,128.4890505938056,50
30991f1271f9,275.92505546868415,8
1c120104f6f3,7.3711329231155105,15
187e13ea8115,133.77842836718446,53
2b9c56f4942d,9.939863536485063,8
3a566debfd00,17.588495575222623,26
1219c8bf87ca,96.20775706134191,48
2e8683d149e3,0.39025236319412215,2
16f09040357b,9.210687134860564,22
29df75cabdf5,1074.4947583063986,143
3cae9635332a,533.9786909005061,3
203fe2290103,107.53701524017379,28
2ca38c74d2c5,101.35360233496249,41
24c797ac7898,90.77105294326975,15
2b86bc6dfa5f,64.53906859769268,19
1a1b522d8303,84.69581749049394,126
36474e5e3f09,0.0,1
2d5848a9f458,354.442855130721,113
22f03d3bf6ed,77.07902819263836,8
1150aad18f70,96.87851729571776,112
32016b8079e0,119.75274214537967,18
08f3bb5805d9,380.375013875866,50
11d951e0c543,0.2766889554968657,2
36c3fb492af6,161.6463985897899,233
007840c7e2d2,1232.0569961442707,561
3b5a09e6b989,95.95314164004276,20
26117b00b3b6,0.0,1
24068f956487,16.538896185211343,18
33ba34bf93ce,104.42407842336343,6
13a6d0025a88,171.9058578959084,435
2a31c68d3b1f,27.636702217707352,46
306ad97a1326,8.210414074994333,8
1d0bbccc5a1a,96.27752534079082,91
137a93b9e97e,30.265647468402676,44
337806ecf059,90.51929320232011,29
3bb1f12e83e3,12.28894921538813,16
3b5858a35cb2,109.7533171528903,123
0020facb3add,1256.571568437972,797
155306ba5d1a,18.852606428075887,32
2f982861ba24,91.23487986425243,16
24a8a3495bf1,20.294941832489712,7
3bf5109c4b7c,4.203731402030826,9
3cd8ab920465,1.793528505391805,3
1bd3dfb07b9d,0.0,1
2eca1b80d099,678.5695038463127,20
08ce3e576dfb,131.69580290625163,38
011eb004abb3,1.6257341163907313,2
3ce9f7ec5c12,12.106368089573152,26
06b8f791b0e4,103.30397934185021,30
30af1b642777,264.28793225123536,205
0bc3dab7a125,0.0,1
1aa5800a6513,863.4577598988071,33
091facdf9ba3,1225.7215947314799,78
1a5a6fe054d5,83.735198066468,44
2d8d167a116f,15.117807147618805,11
35d733f39974,31.41626635746252,22
3873450657ec,53.80037961820199,18
23d075e3ed20,359.80051102017023,36
39d518fd98dd,1130.5554062733027,1096
20d5ddd07815,309.5422623150007,3
01f1877a7742,1190.2054124542883,69
267ffecb2ab5,111.55404768636345,31
30701723dd50,160.9215160000458,76
344c6987db5d,99.54034111527744,7
2012bad75efd,62.67655002668289,2
379110fa08f1,107.03414796591096,28
04619d31ba40,799.7800879231581,50
281c3fcff4f1,1032.4686632198027,10
25205e78be3e,133.48400556328124,290
36eaa1d4ef40,116.40780774477912,16
2c7809dc47ea,143.9450875810653,70
3747f5637f93,130.10729497540342,73
0bfd5cfffd4d,18.077119945399318,7
39c5605e398d,77.64240709785372,7
141b00ced5c5,810.7607869848835,571
3e9f4e9e6514,31.18635502210992,43
03ccce5a7019,6.484789710086261,17
335facf1c8e6,203.04781788346418,48
1e470e563034,3.6916488222705084,3
3ceca1eff1ed,1294.1159852364326,915
3af23d09a4d0,14.077136579160651,15
0644df5d1c07,91.79766223296792,23
3f03b5a62e5c,16.812868935348888,25
0844700c0c7a,136.3769665495638,194
311bb35113b6,142.50218075123485,26
16ccd583fc25,129.16200617422146,17
070cbc8389fc,134.94437361607186,14
1c9fbbb34df1,101.50062155922933,7
030f7d500a25,11.38424821002377,29
1677561a0649,107.43459690336351,21
297515c54650,118.40350825210044,13
36e61993f051,12.354478498455137,24
3933f0337e15,140.77485380116923,141
29defdac1517,167.83660294151196,57
012cee2b81dc,0.0,1
0d6a17b444e7,269.3021373490883,223
2edb48618d9d,2.9126213592207932,7
1f1a18989a2d,132.27046852815897,27
28d1ea009603,126.21540847241522,52
2f5be950a05c,136.2040015039256,29
2e4be5261513,137.48036443606725,15
0733f1ca7bc9,207.89091984709012,490
3ceb40c93a9f,19.91930532409242,22
23a3f1447535,28.449394463668796,12
3ed6dc89a889,338.96500166483384,40
3e3ba350d225,93.40626088200315,35
3d75628ff101,13.16737635113077,24
229c4b9d0dde,86.26512431857554,23
13bfd44b5abd,1127.8637412960743,15
399c6673f988,118.40499748138609,18
31a71d43c4ac,158.82805241405913,25
0a8d7838638b,536.7513914906522,10
110b7c3a51b4,9.090217556671178,14
2e35484502c8,109.911233346681,36
3ac80746075c,32.18386491557612,23
2b18609918d8,83.9298478505043,246
3c744c8eee89,76.73293230943955,37
2e2d2d8b5cc3,129.67569225621173,30
087541183090,76.9763483036404,25
2e7bff78c424,140.269620928991,11
3213fe2e73b4,112.94351170291975,20
20ab547c7a3c,433.76820791746286,20
0a9137f1292f,102.35856211132887,26
0881fff29cfe,101.84660687958058,28
2b884690458e,45.72096751602999,39
1a569ffead00,78.24313298884954,42
2653755910a0,29.01464006675087,19
3d6fa78d43f8,88.58667948954462,5
35b941cb8103,1088.4897179559616,316
03c0649d5dfc,101.6018966456304,18
2d59ad32d920,100.4520558888089,39
0dc2dff50f6b,6.060731510424375,16
11bea923122e,356.9448843699802,32
017473179e09,1.3603910722376895,2
0b665c77f032,130.08273635355,35
0dae6d01ada6,1061.1202573520898,587
32d4a1d8b46e,11.607599891602149,21
1e512a1458de,89.7525483557256,111
3fe6ecc4add0,99.84202211690354,46
24a756d1fb43,113.09721676588742,21
2e56a5e8a421,8.1007547832196,14
31d381e82032,175.7970102441468,33
163fa3d2f9ee,182.01901419911565,11
204b27adb65e,8.892025405786626,26
0496b3c8f507,22.12072855334918,18
3f712f92575e,8.9727628822111,18
2647f8fe9f14,6.1258477951305395,9
1dd9a5109621,149.42283786183543,15
2d3a50bff2d0,113.0271410034602,21
1a45851629bc,38.03436202263674,26
11f4fe878fdc,194.5436375749523,45
138af0e48323,1332.76927003223,834
06664e5c3660,11.038322961022459,27
21f2a864f6a4,136.760931077775,135
05cbb4c59cf1,794.8956078094416,38
054f4ec34550,97.26250133276426,80
3b5c52d6f441,2.578909896368714,7
3cf89a716e31,120.39819419131618,64
1f953649dec3,92.40765025254768,175
1e0ef340ded7,7.69432291530029,20
24a2b67a6425,7.669122572006017,15
1a9f650f1749,78.27890062328152,49
2d114e2ed157,2294.000400237088,227
1798d1d66748,106.80716041036067,21
05fd2eccd236,9.021361152508689,14
3701dcf31b30,89.68848285157947,129
315a795d1d14,12.34519908924267,16
2c9296e86015,37.15326989269215,4
3c4712732749,63.416465193378826,40
3707fdbe6d4c,110.05715262058106,15
2569d37a1f03,86.76836185465436,14
29b1cbae7ae7,129.08492786865463,34
35aa9632b1d1,144.63111270189256,34
3172a1f9cbb9,21.904917764504262,18
16594772fd97,10.772148643438413,24
2727da3659fa,78.33523375142431,8
3e10eb9af0a4,18.980906112301454,26
141d8809eaa8,1039.5327991185154,100
23dfd5047613,0.0,1
1faa0cc904f4,75.98547787540883,30
01d7d19a605e,37.04103307596961,16
1dee6e3dc609,771.1399946786551,5
30cdd8e1fc0a,106.28805986188672,54
0861277f0f2a,108.46258177961681,33
06a337e173cc,63.22850915678282,27
0d24ce822e84,93.54997659464243,51
1f47386059c1,87.97657795221676,28
35de4bbc73f0,33.714384688661085,35
208944a3040b,625.2671095349469,12
3e3d14678ec3,50.549232414370636,8
31f4822e9c23,58.808813588394514,21
23a179e687fb,148.63237000607933,28
3b04cf126f4c,1297.1817992677788,399
21f13e1759df,104.37806750775326,30
3f36e1130db9,631.2354711868502,85
26b3c391c22a,0.0,1
08a892310fed,6.275673208580429,15
03e387cf5cc3,76.14014093870537,39
3141fdbcbb3b,9.467166979364265,19
2eed5930ef70,1027.6665067123458,129
2e1d244264da,70.4790621271004,24
0f71d099d546,35.75247736507663,5
0779c41f356e,111.1063282404466,71
15ba7415019f,1256.1622017607733,529
136a315f75a0,8.38042435227635,18
30c11aebdb82,0.0,1
30a950dce6a3,9.064593499296734,2
37363400e0e3,138.97751741429238,20
3de9ce127bcd,75.02350655049304,38
238fa435d007,425.3847544317423,318
0035950d9f4f,59.122684376092366,6
1a3ec441f306,520.5836281416432,61
2241e1854980,1.4530852186871925,3
0d2409d4800d,299.4045068856467,8
1db567f944a2,81.13207451072594,18
3d25589ec3ab,0.0,1
29bae7d78ede,5.895701051314973,4
3ad2e1332430,1181.7287187413133,34
069a09aa3e6f,667.5774936153794,28
1a1f8ea46fb4,937.056857468142,1542
169e7589507a,106.6630505532653,10
139ae4e6ee92,11.368402656415128,31
014ee3fba5c7,120.88009450679237,22
14c9c7b387f8,500.79197339561324,64
2dca4e7e9727,26.659208638342534,14
0539446ee583,52.34498803061433,31
